label_id,space_similarity,material_similarity,defect_similarity,actual_space,predicted_space,actual_material,predicted_material,actual_defect,predicted_defect
0731543d-5d24-4bfe-97e3-14b6a30a474d,0.6972037553787231,0.9390054941177368,0.32494068145751953,현관,Entrance / Vestibule,현관문,Door,작동불량,"Fixtures, Doors & Windows Issues"
9f0d3448-c75d-48ae-a89b-51509843b9d9,0.6615369915962219,0.06813670694828033,0.5155671238899231,현관,"Entrance, Vestibule",현관문,Rubber gasket,작동불량,Installation / Construction Faults
8278796c-f754-41d1-98b7-389f72ba363c,0.6972037553787231,0.8025102615356445,0.41180554032325745,현관,Entrance / Vestibule,현관문,Door frame,작동불량,Structural Damage & Cracks
cbe0cf58-318d-4f4e-a04d-78bbb5e75aee,0.7141123414039612,0.27282124757766724,0.3923981189727783,현관,Entrance / Hallways / Storage,현관문,Painted surface,작동불량,Finishing / Surface Issues
41c49e14-ad41-4a75-9e11-91405da85fb5,0.6972037553787231,0.38054460287094116,0.32494068145751953,현관,Entrance / Vestibule,현관문,Metal (likely part of the door frame or hardware),작동불량,"Fixtures, Doors & Windows Issues"
17f11681-b6ee-4db6-802a-e010f4219add,0.49747616052627563,0.3268720507621765,0.5155671238899231,침실2,Entrance / Hallways / Storage,감지기,Drywall,작동불량,Installation / Construction Faults
65eff6e2-043a-41e0-93a8-70943ab973ac,0.49747616052627563,0.41963326930999756,0.0,침실2,Entrance / Hallways / Storage,감지기,Ceiling,작동불량,unknown
9b763142-19d2-4a88-a8da-57c9f6fdc7c8,0.49747616052627563,0.772309422492981,0.4977170526981354,침실2,Entrance / Hallways / Storage,문,Door surface,잠금불량,Finishing / Surface Issues
367563cc-d8bd-4212-83eb-ed0bfe7cf438,0.7141123414039612,0.2368774712085724,0.32494068145751953,현관,Entrance / Hallways / Storage,도어록,Door handle and lock mechanism,작동불량,"Fixtures, Doors & Windows Issues"
a261789f-2ec0-4795-84d1-9b64dbfb9798,0.7141123414039612,0.2368774712085724,0.32494068145751953,현관,Entrance / Hallways / Storage,도어록,Door handle and lock mechanism,작동불량,"Fixtures, Doors & Windows Issues"
261456d5-3fd9-4f1f-9e72-9027415a6d8a,0.7141123414039612,0.4963383674621582,0.5155671238899231,현관,Entrance / Hallways / Storage,조명기구,Electrical panel,작동불량,Installation / Construction Faults
a9b8e53d-db11-4e35-8a31-d50c606c2099,0.3327150344848633,0.5250076055526733,0.5155671238899231,현관,Kitchen & Dining Spaces - Kitchen,조명기구,Electrical Box,작동불량,Installation / Construction Faults
a72e9193-20d3-4a8a-959e-64ef79cab70e,0.26708242297172546,0.2563099265098572,0.3539920449256897,발코니,Other Auxiliary Spaces,스프레이건,Plastic and metal,작동불량,Physical Damage
2be8916a-b9ab-485a-9e81-c8b3730a0c2a,0.4136674702167511,0.5743114352226257,0.2121429294347763,거실,Kitchen & Dining Spaces,창문,Door handle,잠금불량,"Fixtures, Doors & Windows Issues"
b0a94d11-cae7-4073-a097-41fbd81efebf,0.4136674702167511,0.38091224431991577,0.2121429294347763,거실,Kitchen & Dining Spaces,창문,Metal (door hinge and screws),잠금불량,"Fixtures, Doors & Windows Issues"
25914893-41da-4f7d-8671-6669972c3f7e,0.20704413950443268,0.4054442048072815,0.5155671238899231,발코니,Kitchen & Dining Spaces,스프레이건,Faucet and hose,작동불량,Installation / Construction Faults
c459f034-bb9b-4950-b023-bc6fbe434e69,0.3275296092033386,0.3822147846221924,0.32494068145751953,발코니,Bathroom / Hygiene Spaces,스프레이건,Showerhead,작동불량,"Fixtures, Doors & Windows Issues"
a40b6c2b-160c-4ec4-98ce-5990a788866e,0.3327150344848633,0.1981336623430252,0.5155671238899231,현관,Kitchen & Dining Spaces - Kitchen,도어클로저,Metal hinges,작동불량,Installation / Construction Faults
acbea9d3-e27f-48b2-b713-dbe0d48d5d7b,0.6972037553787231,0.606515645980835,0.2121429294347763,현관,Entrance / Vestibule,잠금장치,Door,잠금불량,"Fixtures, Doors & Windows Issues"
22ffab34-beea-4963-b549-dfbf1dd60659,0.7141123414039612,0.2294510155916214,0.4453243315219879,현관,Entrance / Hallways / Storage,도어클로저,Metal (likely door frame or trim),작동불량,Corrosion / Rust
8a2161f9-dc51-4572-b90a-1a02e4e81193,0.7141123414039612,0.2500377595424652,0.32494068145751953,현관,Entrance / Hallways / Storage,도어클로저,"Metal (door handle, lock mechanism)",작동불량,"Fixtures, Doors & Windows Issues"
d1343d4c-b0c1-4f53-91c6-c9436417ca14,0.4657517373561859,0.2507608234882355,0.4453243315219879,현관,Balcony (Other),도어클로저,Metal (likely part of a door or gate mechanism),작동불량,Corrosion / Rust
78eb66a4-5fc4-4cfc-8902-88c6da6b407e,0.6972037553787231,0.24898773431777954,0.4453243315219879,현관,Entrance / Vestibule,도어클로저,Metal (door hinge and arm),작동불량,Corrosion / Rust
b47615b9-1541-43f9-9dad-0907b3ee5c75,0.6197561025619507,0.33183762431144714,0.5155671238899231,주방,Kitchen & Dining Spaces - Kitchen,절수형페달,"Pipes, Valves, Filters",작동불량,Installation / Construction Faults
5d433a6e-a968-4f80-9986-5c578542bd4d,0.6197561025619507,0.2912800908088684,0.6485944390296936,주방,Kitchen & Dining Spaces - Kitchen,절수형페달,"Plastic bottles, metal pipes, plastic containers",작동불량,Mechanical / Functional Failures
b681eb36-82e8-4aeb-9504-e56570ae5ca6,0.5752893686294556,0.24206066131591797,0.5155671238899231,주방,Boiler Room,절수형페달,Metal pipes and fittings,작동불량,Installation / Construction Faults
1e2f18bf-b77c-46eb-9794-b71cf7600a7a,0.3555767238140106,0.287749707698822,0.2121429294347763,발코니,Balcony (Living Room),PL창호,Window frame,잠금불량,"Fixtures, Doors & Windows Issues"
97b635fc-870b-436b-817e-eebe0a109761,0.6152337789535522,0.2975563406944275,0.24622184038162231,공용욕실,Bathroom / Hygiene Spaces,양변기,PVC pipe,소음,Leakage & Water-related Issues
cc1208fb-fa91-411b-a7b5-fc04bb791bb1,0.6152337789535522,0.28877755999565125,0.24622184038162231,공용욕실,Bathroom / Hygiene Spaces,양변기,"Plastic components (valve, float arm, and other parts)",소음,Leakage & Water-related Issues
312f005f-268e-4353-a3ba-81112e9bd9d3,0.5752893686294556,0.6543967127799988,0.5155671238899231,주방,Boiler Room,밸브,"Pipes, Valves, Electrical Wires",작동불량,Installation / Construction Faults
eba5738e-9f57-4636-850b-d90e34bba79f,0.4276959300041199,0.270841509103775,0.5183013677597046,주방,Other Auxiliary Spaces,밸브,None,작동불량,None
c4bf425f-bf7b-4605-855e-7d48fc2160d3,0.5752893686294556,0.4106053113937378,0.5155671238899231,주방,Boiler Room,밸브,"Copper pipes, plastic fittings, electrical components",작동불량,Installation / Construction Faults
4c046772-5a30-42a2-a90e-05e17758fbef,0.5634350776672363,0.3661525249481201,0.5155671238899231,주방,Entrance / Hallways / Storage,밸브,Wall,작동불량,Installation / Construction Faults
a89a341c-7852-4f4b-b86b-88950656ad90,0.20876821875572205,0.4409582018852234,0.4184558391571045,보일러실,Boiler Room,보일러,None,난방불량,None
35b6fdac-bad1-4f5b-a5ca-b86d7754515f,0.6117771863937378,0.31780505180358887,0.32494068145751953,발코니,Balcony (Kitchen),수전,Metal faucet,작동불량,"Fixtures, Doors & Windows Issues"
90550fe8-cb07-44bb-bd2b-5ed53b2117ee,0.3275296092033386,0.3485829532146454,0.3923981189727783,발코니,Bathroom / Hygiene Spaces,수전,Painted wall,작동불량,Finishing / Surface Issues
abaa67a3-f387-465a-bf4e-13f26f662bc3,0.3275296092033386,0.3556000292301178,0.361579567193985,발코니,Bathroom / Hygiene Spaces,스프레이건,Shower hose,작동불량,Leakage & Water-related Issues
ac663188-e9c8-4b5c-8e60-bfaab96c10bc,0.3275296092033386,0.2563099265098572,0.32494068145751953,발코니,Bathroom / Hygiene Spaces,스프레이건,Plastic and metal,작동불량,"Fixtures, Doors & Windows Issues"
71b9ff28-be20-4f3f-b307-62a28e74e15f,0.26708242297172546,0.36401957273483276,0.0,발코니,Other Auxiliary Spaces,스프레이건,Not applicable,작동불량,unknown
1efc0598-4ec4-4f94-a4de-78ed3d4529e8,0.6152337789535522,0.34003308415412903,0.5183013677597046,공용욕실,Bathroom / Hygiene Spaces,수전,"Tiles, shelves, and fixtures",작동불량,None
bf7edf1f-3cf8-4112-bb1d-53721001065f,0.6152337789535522,0.3026697039604187,0.361579567193985,공용욕실,Bathroom / Hygiene Spaces,수전,"Metal (faucet, hose)",작동불량,Leakage & Water-related Issues
b207c193-eb8f-4a1d-b841-54e817f78296,0.17029480636119843,0.27725717425346375,0.361579567193985,발코니(주방),Utility Room (next to Kitchen),수전,Metal faucet and pipe,작동불량,Leakage & Water-related Issues
62f5648b-b0fc-453a-8df2-08025b3f7b16,0.2752564549446106,0.2562788724899292,0.5155671238899231,발코니(주방),Boiler Room,수전,Plastic hose clamp,작동불량,Installation / Construction Faults
b5186d14-c85a-405d-a887-222f9d0b7a8d,0.6584701538085938,0.39877980947494507,0.0,주방,Kitchen & Dining Spaces,렌지후드,None,소음,unknown
742eb52e-d624-47dd-a173-c40c7c2a5c7a,0.6197561025619507,0.11120150238275528,0.21190744638442993,주방,Kitchen & Dining Spaces - Kitchen,렌지후드,Plastic or metal mesh,소음,Finishing / Surface Issues
51aee9a6-99c2-485e-af18-a25dd89cd10f,0.6197561025619507,0.08211025595664978,0.258637934923172,주방,Kitchen & Dining Spaces - Kitchen,렌지후드,"Air ducting, Ventilation system components",소음,Installation / Construction Faults
a9aea37f-d771-4a73-934a-a7b16a65a055,0.49747616052627563,0.319284051656723,0.3114273250102997,침실2,Entrance / Hallways / Storage,문,Wood,잠금불량,Installation / Construction Faults
c3bea618-bba7-4420-810b-49ccc65e876c,0.49747616052627563,0.6450480818748474,0.3114273250102997,침실2,Entrance / Hallways / Storage,문,Door handle and latch,잠금불량,Installation / Construction Faults
8115c3cc-e6ee-4b54-b37c-c64b5eef1392,0.49747616052627563,0.6358429789543152,0.0,침실2,Entrance / Hallways / Storage,문,Door handle and lock mechanism,잠금불량,unknown
9e94a375-09e6-4aef-9a84-e05c4ae33810,0.6972037553787231,0.203850656747818,0.32494068145751953,현관,Entrance / Vestibule,도어록,"Metal (door handle, lock mechanism)",작동불량,"Fixtures, Doors & Windows Issues"
d6f6221f-d1e5-4a3d-ac64-3e520541624f,0.7141123414039612,0.19396649301052094,0.32494068145751953,현관,Entrance / Hallways / Storage,도어록,Metal (door handle and lock mechanism),작동불량,"Fixtures, Doors & Windows Issues"
dcba60a4-9808-4e2f-9eaa-1f6924e2906a,0.7141123414039612,0.22467604279518127,0.5155671238899231,현관,Entrance / Hallways / Storage,도어록,Metal parts of the door lock mechanism,작동불량,Installation / Construction Faults
2c2538a0-3462-4cb8-b651-fee1fe27765b,0.6197561025619507,0.39608997106552124,0.5155671238899231,주방,Kitchen & Dining Spaces - Kitchen,가스경보기,Metal pipe (duct),작동불량,Installation / Construction Faults
2d517058-8c31-4dba-996f-29dc78192111,0.6197561025619507,0.3351947069168091,0.0,주방,Kitchen & Dining Spaces - Kitchen,가스경보기,None,작동불량,unknown
94b90b0e-bf77-48b5-b496-f502a584ae85,0.5752893686294556,0.49205824732780457,0.4453243315219879,주방,Boiler Room,가스경보기,Metal pipe,작동불량,Corrosion / Rust
d89cf4c6-283a-4dd6-8a94-7831fa460063,0.5752893686294556,0.47998926043510437,0.5155671238899231,주방,Boiler Room,가스경보기,Copper pipe,작동불량,Installation / Construction Faults
d9946efc-3400-433a-b156-6f1467956d0d,0.6197561025619507,0.5451704263687134,0.6485944390296936,주방,Kitchen & Dining Spaces - Kitchen,가스경보기,Smoke Detector,작동불량,Mechanical / Functional Failures
329139e5-26f6-43b6-b8fe-137c3c2314cb,0.6152337789535522,0.47094470262527466,0.361579567193985,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic (toilet tank),작동불량,Leakage & Water-related Issues
a7902ad4-9d76-43a6-9d60-675163057378,0.6152337789535522,0.2975563406944275,0.361579567193985,공용욕실,Bathroom / Hygiene Spaces,양변기,PVC pipe,작동불량,Leakage & Water-related Issues
33797f56-f924-4054-b7ba-8895faf11b04,0.6152337789535522,0.37859219312667847,0.3923981189727783,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic tiles,작동불량,Finishing / Surface Issues
254c77ca-f624-4785-b535-de0d9c4e8667,0.7141123414039612,0.5299006700515747,0.2121429294347763,현관,Entrance / Hallways / Storage,잠금장치,Door handle,잠금불량,"Fixtures, Doors & Windows Issues"
94ae7321-58a7-4765-96f1-bebf12939a58,0.7141123414039612,0.42721301317214966,0.29453015327453613,현관,Entrance / Hallways / Storage,잠금장치,Metal (likely a door or cabinet),잠금불량,Physical Damage
48ba3c2a-7600-4805-951d-e4a4ae5d47f2,0.7141123414039612,0.5299006700515747,0.0,현관,Entrance / Hallways / Storage,잠금장치,Door handle,잠금불량,unknown
b09c0454-9949-43cf-ad23-c2d45c266330,0.6979674100875854,0.254310667514801,0.5155671238899231,주방,Kitchen & Dining Spaces - Pantry,절수형페달,"Plastic pipes, metal fittings",작동불량,Installation / Construction Faults
7454c42c-8c18-4f52-b4ab-0d8e8c776126,0.5634350776672363,0.21604344248771667,0.5155671238899231,주방,Entrance / Hallways / Storage,절수형페달,Door Stopper,작동불량,Installation / Construction Faults
b4dd75e2-59b2-4d6b-80be-47e0ae8fc0e9,0.6210179924964905,0.41963326930999756,0.5155671238899231,거실,Entrance / Hallways / Storage,감지기,Ceiling,작동불량,Installation / Construction Faults
9ba4b014-4c70-43b6-a612-1f558b147d95,0.618415355682373,0.3268720507621765,0.5155671238899231,거실,Living Room,감지기,Drywall,작동불량,Installation / Construction Faults
20dccf45-fdc6-40db-b281-39d588ed9ae3,0.618415355682373,0.41963326930999756,0.0,거실,Living Room,감지기,Ceiling,작동불량,unknown
8d1508e1-7207-45f0-900e-10586de1f82e,0.6065671443939209,0.41963326930999756,0.0,거실,Bedroom,감지기,Ceiling,작동불량,unknown
9714d2cc-ea35-4305-9b89-bb047aeb9054,0.2676393985748291,0.4409582018852234,0.0,보일러실,Bathroom / Hygiene Spaces,보일러,None,작동불량,unknown
fbb1bb22-3ff4-485a-a732-1f3b3e86a23d,0.20876821875572205,0.4409582018852234,0.0,보일러실,Boiler Room,보일러,None,작동불량,unknown
90f5ea67-574b-4180-a0a8-2b450842c2c7,0.2676393985748291,0.138413667678833,0.5183013677597046,보일러실,Bathroom / Hygiene Spaces,보일러,Showerhead and control panel,작동불량,None
fc02167f-cd9d-42a7-a8a2-05ac8e5e4fef,0.2676393985748291,0.2031075656414032,0.5183013677597046,보일러실,Bathroom / Hygiene Spaces,보일러,"Tiles, Showerhead, Fixtures, Mirror, Glass Shelf",작동불량,None
f11d0246-b0b3-42d9-86dc-7ec48d498fe9,0.5491139888763428,0.3822421431541443,0.3262208104133606,주방,Entrance / Vestibule,도배지,Door frame,마감불량,Installation / Construction Faults
f22d8bbb-03b6-4aa5-b2ca-b1521b03216d,0.4276959300041199,0.2940097451210022,0.49695929884910583,주방,Other Auxiliary Spaces,도배지,Painted Wall,마감불량,Finishing / Surface Issues
e3072c1d-74ec-4641-8cf8-d0643bf46ad3,0.5634350776672363,0.2940097451210022,0.49695929884910583,주방,Entrance / Hallways / Storage,도배지,Painted Wall,마감불량,Finishing / Surface Issues
d1153a93-d057-4154-bd52-c795ac1f98c9,0.5491139888763428,0.3822421431541443,0.49695929884910583,주방,Entrance / Vestibule,도배지,Door frame,마감불량,Finishing / Surface Issues
94751fda-7d95-4754-97b3-7a3b406bb9b4,0.6584701538085938,0.3626995384693146,0.49695929884910583,주방,Kitchen & Dining Spaces,도배지,Ceiling,마감불량,Finishing / Surface Issues
f3e9d9df-7237-442a-b97c-4fbfe6b4cd5f,0.4021446108818054,0.2019684612751007,0.37292346358299255,거실,Balcony (Other),AL창호,Window Screen,구멍,Installation / Construction Faults
ee92a5a1-ee87-4f26-8340-559b02fbfe27,0.6666330695152283,0.21489906311035156,0.37292346358299255,거실,Balcony (Living Room),AL창호,Balcony railing,구멍,Installation / Construction Faults
d0db7550-d126-47b1-98db-eac6fe97400d,0.4021446108818054,0.19639302790164948,0.37292346358299255,거실,Balcony (Other),AL창호,Metal mesh,구멍,Installation / Construction Faults
ca7942e0-f494-436b-8f69-a1c2948ee89f,0.5717054009437561,0.19236163794994354,0.37292346358299255,거실,Exterior Wall,AL창호,Screen Mesh,구멍,Installation / Construction Faults
c9b01fa5-b590-4954-821e-4b6b22b76be8,0.5005512237548828,0.18067431449890137,0.37292346358299255,거실,Other Auxiliary Spaces,AL창호,Screen mesh,구멍,Installation / Construction Faults
a4375298-976c-47c4-875c-751d5c72e117,0.6666330695152283,0.31589460372924805,0.3524353504180908,거실,Balcony (Living Room),AL창호,Concrete,구멍,Structural Damage & Cracks
8d8549ed-9d6d-407a-b1ef-6a9c89a33006,0.4021446108818054,0.18067431449890137,0.37292346358299255,거실,Balcony (Other),AL창호,Screen mesh,구멍,Installation / Construction Faults
663921e3-ebb3-41b6-8fd8-117f8c37a604,0.6666330695152283,0.18067431449890137,0.3025881052017212,거실,Balcony (Living Room),AL창호,Screen mesh,구멍,"Fixtures, Doors & Windows Issues"
61448689-f0f6-4165-a53d-1b45a0a86aa1,0.4021446108818054,0.07418304681777954,0.37292346358299255,거실,Balcony (Other),AL창호,Air conditioning unit,구멍,Installation / Construction Faults
60ace119-98fb-45e1-9ecb-92fce858622b,0.6666330695152283,0.2003324329853058,0.0,거실,Balcony (Living Room),AL창호,"Glass, Metal frame",구멍,unknown
5382f3c7-2044-4fcc-9ff9-e31c53a858de,0.6666330695152283,0.18067431449890137,0.3025881052017212,거실,Balcony (Living Room),AL창호,Screen mesh,구멍,"Fixtures, Doors & Windows Issues"
4a925b1a-1983-4c7c-8288-aaadabdbeb55,0.6666330695152283,0.31589460372924805,0.3524353504180908,거실,Balcony (Living Room),AL창호,Concrete,구멍,Structural Damage & Cracks
e8281d3e-4f7a-4a1d-83d4-7b3891d7e5ea,0.6876909732818604,0.18357354402542114,0.3025881052017212,거실,Entrance / Vestibule,AL창호,Glass panel with decorative design,구멍,"Fixtures, Doors & Windows Issues"
c005d935-5fbd-4b8b-b990-53c710661856,0.5544766783714294,0.270488977432251,0.3025881052017212,거실,Entrance,AL창호,"Door frame, door handle, curtain",구멍,"Fixtures, Doors & Windows Issues"
d58af21f-2afc-46df-adca-fa8a0b7e8a52,0.47734054923057556,0.25318941473960876,0.3025881052017212,거실,Bathroom / Hygiene Spaces,AL창호,Glass (shower door),구멍,"Fixtures, Doors & Windows Issues"
92002ef0-2c5b-4972-af72-f4f76f5c83d3,0.6666330695152283,0.472231924533844,0.37521934509277344,거실,Balcony (Living Room),AL창호,None,구멍,None
